Threshold (u),Shape,Scale,Loc,KS_p,AD_p,Num_Exceedances,xi_std,sigma_std,xi_mean,sigma_mean,xi_rel,sigma_rel,stable,Fallback,FallbackReason,Stock,Tail
-0.960890348712711,0.10399858526882359,0.46774996609712455,0,0.9356325428045263,0.88,156,0.013168929680224086,0.010830914653182557,0.09053599548365902,0.47893849727195176,0.14545516570864137,0.022614416023626446,True,False,,SBIN.NS,lower
0.6578056186855291,0.20486063163775012,0.4664392845795627,0,0.6045736995094324,0.74,188,0.006254741111302452,0.006625561194370025,0.1995488594848955,0.4706928340903383,0.031344407650357016,0.014076188490127981,True,False,,INFY.NS,upper
-0.6674976424200955,0.307862346087165,0.48298668284371493,0,0.7652091493869476,0.7133333333333334,188,0.007663928353474326,0.005044838600705137,0.30677513846187204,0.4825676148436872,0.024982233378095315,0.010454158839062724,True,False,,INFY.NS,lower
0.971819305085975,0.07337973618636628,0.5620339498088367,0,0.8552882589925367,0.91,144,0.011728518531082791,0.009890574297722301,0.08607671703482296,0.5493152836421413,0.13625655778405624,0.018005277501277152,True,False,,SBIN.NS,upper
-0.9559561511729983,0.09661122835523955,0.47421742357538205,0,0.9750418001108564,0.9833333333333333,160,0.013432282102715045,0.010738918033123754,0.08210334850653783,0.48684436148700955,0.1636021028499759,0.0220582154422839,True,False,,SBIN.NS,lower
0.6507941845202756,0.24379616593785317,0.4554719727443505,0,0.9264476030505078,0.8,188,0.005356885500096001,0.005644318235293204,0.23928419294602296,0.45852959853221065,0.02238712557763118,0.012309604724024498,True,False,,INFY.NS,upper
-0.6624487434395756,0.3243877714825141,0.4577868006053816,0,0.9244006413182917,0.8066666666666666,188,0.01895676692037227,0.011779984890190423,0.32060594062793685,0.46026457669012605,0.05912793222722056,0.025593941465067178,True,False,,INFY.NS,lower
0.9750649365898054,0.09439741050033681,0.5299775531644317,0,0.9498170872638627,0.9633333333333334,148,0.017774048593902886,0.015697219777465896,0.09465241892948305,0.5293540485321248,0.18778227664019823,0.02965353627587854,True,False,,SBIN.NS,upper
-0.946955534001707,0.06115704189888525,0.5035471030028147,0,0.9933205408993621,0.9866666666666667,160,0.01108075753326709,0.009461649544647378,0.05754174074352005,0.5069946912915716,0.19256900233462096,0.018662225700867834,True,False,,SBIN.NS,lower
0.6470330507142232,0.22251494338237665,0.4769344937976052,0,0.8848176032895043,0.76,188,0.0034470444327098187,0.005620050869671701,0.21869139145446384,0.47968639337272617,0.015762139753938,0.01171609374407222,True,False,,INFY.NS,upper
-0.654602199371101,0.30143680743958046,0.47506881633518583,0,0.7560379582499529,0.5333333333333333,188,0.015733722165497843,0.009966588475490793,0.3121398676258969,0.46380373137187636,0.05040599837856951,0.02148880568753242,True,False,,INFY.NS,lower
0.9670693762275248,0.07043313049547167,0.5518022118887904,0,0.8969245602318606,0.9533333333333334,148,0.014014659792597204,0.011764413437342712,0.08237733727394846,0.5401778056933187,0.17012759279551712,0.021778779312221615,True,False,,SBIN.NS,upper
-0.9834047232181693,0.04024369175604075,0.5236614442364816,0,0.9985451515153647,0.9966666666666667,148,0.007584902867095437,0.007264757746894623,0.04146845571105281,0.5222183638141383,0.18290772848810255,0.013911340755467572,True,False,,SBIN.NS,lower
0.697215556025318,0.22769342991037722,0.4845643248607072,0,0.8231791975342746,0.7066666666666667,188,0.014827527028185883,0.01882427895710419,0.23647911423488,0.4752288549501022,0.0627012091496864,0.0396109755645434,True,False,,INFY.NS,upper
-0.7353004870360549,0.3612579220650539,0.4370058376194204,0,0.6498182410865487,0.56,188,0.03260165647056285,0.026324664799549428,0.3351965722783552,0.46126553935254505,0.09726130334911846,0.05707052008653154,True,False,,INFY.NS,lower
0.7382974482765569,-0.024643910391832127,0.6459519486538233,0,0.4471440340233216,0.6666666666666666,200,,,,,,,False,True,invalid,SBIN.NS,upper
-0.9881594513082852,0.09178876147576921,0.49632100916427446,0,0.9297497201969929,0.9766666666666667,148,0.010476798442942211,0.008925206138952072,0.09162324683748653,0.4959505864131746,0.11434649678001578,0.01799615970522297,True,False,,SBIN.NS,lower
0.6996250318027845,0.22757706429242214,0.4821515477021797,0,0.7805894257668281,0.49333333333333335,188,0.010751055287726534,0.015140204673738887,0.22548998586290528,0.48344925136429834,0.04767863534958342,0.0313170499651051,True,False,,INFY.NS,upper
-0.7089777927104436,0.3363716457362603,0.4550493737748282,0,0.32254474646001163,0.18333333333333332,188,0.03505829361266885,0.027425939339333447,0.33798011765156216,0.45390383042628435,0.10372886079506992,0.06042235578702384,True,False,,INFY.NS,lower
1.2141876062814876,0.08651668801579995,0.5447432354743308,0,0.7813754552585002,0.78,97,0.01484782907632354,0.011021242270949845,0.08577387483166736,0.5449939112332371,0.17310430914330913,0.020222688440286588,True,True,sparse,SBIN.NS,upper
-0.9672990679253125,0.08331968551024889,0.4958496390742039,0,0.9965099320909506,0.9966666666666667,156,0.013748139160278164,0.012476428202199673,0.07488260480543231,0.5037193705718118,0.1835958746365894,0.02476860864086009,True,False,,SBIN.NS,lower
0.6576977240338236,0.234126736957322,0.47081995388396947,0,0.7113908141737922,0.5066666666666667,188,0.005801794141372444,0.008430562648337222,0.22624160726030437,0.477565591876022,0.025644239161785768,0.017653203277663683,True,False,,INFY.NS,upper
-0.6650792426866866,0.3169910587264009,0.45674858228856197,0,0.4992246498919739,0.4166666666666667,188,0.013818995861080733,0.008012217263154578,0.31066089821190385,0.4616059261251853,0.044482570853925096,0.017357266525666392,True,False,,INFY.NS,lower
0.955368719968617,0.08403351123313553,0.5351616313189886,0,0.7765295680263631,0.9133333333333333,152,0.013452198865661751,0.012709577403613297,0.07264416984267018,0.5456184580078547,0.18517930679093603,0.02329389151730533,True,False,,SBIN.NS,upper
-0.9559815953065961,0.0804765389071095,0.4976265234559384,0,0.9916996395014006,0.9766666666666667,160,0.014471642234717806,0.012787488424656344,0.07297769060258394,0.5049252226671156,0.19830225007398228,0.025325508802779145,True,False,,SBIN.NS,lower
0.656211691120572,0.21857940034281004,0.4808509884810742,0,0.6304955019830281,0.44333333333333336,188,0.0037779450357570336,0.007126418693207817,0.2190000052635094,0.4794181945327624,0.01725088937190832,0.014864722753182005,True,False,,INFY.NS,upper
-0.6677361170577105,0.3061379433679853,0.46677854441543676,0,0.44774453473494225,0.32666666666666666,188,0.015847145100385523,0.010432093716571035,0.302164302581315,0.46959342698102224,0.05244545580186913,0.022215160807267903,True,False,,INFY.NS,lower
0.9599938363823888,0.07975013884314833,0.5437932664812166,0,0.8822271364181251,0.91,148,0.01325442284117845,0.014096586056694503,0.0863578718562608,0.5369953820637725,0.1534824911898592,0.026250851059482497,True,False,,SBIN.NS,upper
-1.0172920658663132,0.11200449096776469,0.47757189115539567,0,0.9930694665527403,0.95,144,0.012175865027347696,0.009341346878634051,0.11973928619632497,0.4701199596527917,0.101686458949818,0.01987013418199003,True,False,,SBIN.NS,lower
